source_id,content_source,content,auto_related,sentiment_label
3068fc117a03723f9f8dd843491ebccb_14,auto_home,当初提车也是白蓝红纠结，然后考虑到后期白色易脏不好维护，漆面容易发黑就没选白色。红色比较激情，适合女士和运动感驾驶欲的男生，最后选了蓝色。棕色黑色商务感比较强，沉稳大气，看你个人喜好了,,
7f0899df32fa3a93607bfd4c9a945cc9_15,auto_home,我胎压一般2.5,,
1fcea1fbd0a7f032ce68fc10f55f3f77_154,auto_home,9400+公里，没出毛病,,
3d26cbdb2ae1678b8f92c51f4242e88c_96,auto_home,日行灯质量怎么样，多少钱能发个链接吗,,
73dddc49df1075a74da8be566a8d3abb_3,auto_home,喜欢这个颜色，关于噪音大，很多朋友都重新做了隔音，不知效果如何？,,
6f293621f351af6fb0fbf1d76d3f826b_59,auto_home,楼主是先上车后补票的主啊！三子登科了（妻子、儿子/女儿、车子），恭喜了！,,
148405fc5bad2e522e2b2b6abccdfee7_15,auto_home,有买博越的钱还是上博越吧，油耗真不高，博越的体验感更高,,
3b579b753c5ec76bc1038e9e104fa396,auto_home,老三81000多公里，前几天突然打不着火，起动机毫无反应，在确定电瓶没问题的情况下推着火又正常了，但是起动机偶尔还是没反应，修理厂初步判断是点火开关的问题，买了只点火开关换上故障依旧，用铁棍敲敲几下起动机能发动，判断是吸拉开关问题，拆下起动机检查吸拉开关正常，解体起动机，发现碳刷磨损严重，已经很短了，应该是碳刷接触不良，同时清洗油泥并上黄油，更换碳刷后明显感觉到启动有力，使用几天一切正常。这种情况还有一种可能是启动继电器故障，备了一只继电器，应该用不上了！,,
23253,auto_home,当时考虑过2.4两驱豪华。后来预算不够买了2.4智睿雅阁,,
25178,auto_home,车很好。放心买,,
3036c5163eb6bd1fcafaf2407b527e55_2,auto_home,对就是早点出门打火，我把机盖打开听，仔细听好像是链条声，不仔细听肯本听不出来，天天看汽车之家论坛都看怕了！链条！唉！,,
4a88c59baa0d97a655820e13ef0ceb4b_17,auto_home,26号以后的肯定不用去换，因为厂家已经发现这个问题，在工厂里面他们已经解决了，所以值得拥有，我也买gl，合资我去看了，内饰配置空间差很多，可能有人说三大件好些吧！可是我觉得我看中外观内饰空间,,
35c411e978d654fcd76f374f8efa42c8_21,auto_home,感觉防撞梁好薄啊,,
6ce095c3704c7913c05d5a44e4dd1816,auto_home,最近想买ei6了，所以看了几个荣威ei6的测评视频，简单的对ei6总结一下吧？优点，车子的颜值水平高，外观大气耐看，内饰简约精致，分分钟完爆其他新能源车型。空间大，后排很宽敞，也非常舒适。座椅的支撑和包裹不错，让人坐着很舒服。配置非常丰富，阿里大屏，全液晶仪表盘，旋钮式换挡。缺点，其实我觉得这车已经相当不错了，这些只能算是一些小缺点。比如说，后座中间再填个头枕，又比如说转向方面还有提升的空间。还有一个就是隔音的问题，这个我记得RX5好像这点吐槽也比较多。还有动力一般般至于价格，这没法说，主要还是看没个人的经济实力的吧。,,
7052606d5d4f5f686508f43b214a7cbf_129,auto_home,感觉光看外观这款车还是相当不错的呢。,,
3be2070a7d261d018cc3c0006b9cacb2_5,auto_home,本来是看狗狗的，萌翻了，后来看到评论什么阴阳怪气的，突然想起了吉利和博越。。。。。。。。。。。。,,
db968c8d7b137f584b89e8924475fbb0_15,auto_home,好多博越，博越的自动驻车功能很实用，常来常往,,
75c0cb7dc3a3ed38a61a8046940249e0_45,auto_home,一家人开心的自驾游，不错的选择，哈弗会一直陪伴您,,
7ff9847a6ac3f38f2c16c7c916d555c0,auto_home,自从买了荣威RX5以后，出行方便多了。今天怀着无比激动和喜悦的心情在去和老战友聚会，从渤海路-绵远街-泰山路二段-东桥一路开着车想着聚会见面的场景，对我们这一批老战友来说，是终生难忘的日子，离开部队快10年了，与曾经一起生活、训练、学习成长的战友重聚，重温军旅生活，真是太珍贵啦！&nbsp;写下这些文字，是感言，句句情真意切，&nbsp;是留存，是怀念，也是期盼！共忆部队往事、共叙战友情怀，这一刻是多么的令人心潮澎湃、多么的令人心驰神往。当年为了一个共同理想走到了一起，当上了一名光荣的战士。,,
5dd98b3d6d7cf3f7e534378e467a94e9_21,auto_home,冷车没有启动有恰恰说明启动以后应该是其他部件产生了旋转或者移动然后与轴承产生相互的摩擦造成的（胡思乱想的），以前旧轴承没有发涩应该说明新轴承尺寸有误差,,
6c0b1c81afeee8a8d0ae66c4127cd8c3_96,auto_home,荣威350性价比之王，灰常不错。赞啊,,
74923168e89a88122144e0e345aa4e10_98,auto_home,好好的一台车，被双离合毁了！,,
74c85bbdc7826102b5b058af58521170_96,auto_home,到了那份儿上，我也觉得是可靠的,,
f483b13bbf24d79dc81c9974d3c332d0,auto_home,今天我们对此的是同样价格1488价格下的两款车，都作为紧凑级suv到底在空间表现上如何呢，rx5长宽高均领先博越，rx5轴距2700而博越只有2670，乘坐空间上面rx5更胜一筹。动力比较，百公里加速上rx5，9.88秒领先博越10.3秒，油耗方面，百公里油耗7.9而博越百公里油耗10.3，在动力油耗方面rx5更胜一筹在轮胎方面荣威rx5用的是最高规格的米其林皓月轮胎，而博越用的还是固铂的轮胎，荣威rx5远远领先。在科技方面，rx5用了如今最先进互联网中控大屏，而博越还在用着8英寸的一个屏幕，所以中核考虑，荣威rx5更胜一筹,,
413b540576c31e0f6dd8f441b895dfaf_4,auto_home,拼人品就是说明确认有问题，车质网上有投诉。,,
1bf72e38732d1d234158292dc2da5e18_87,auto_home,博越行驶品质很高啊,,
eb12946382e1d19c2b033d597b4e3600_6,auto_home,车不错，媳妇也漂亮,,
728d8b838384d314bceaba7895b58e02_27,auto_home,还是买带T的吧，技术相对2.0的好点。2.0的太老了，而且竟然还削弱动力，是在无语,,
6c791c849a279ab01694004ea9395220_2,auto_home,胎压这么高好吗,,
3ea7b1fdef5548055b283b25222ab2c3_13,auto_home,韦斯特或沙速瑞，都用过，这两个还不错,,
42c0e1557a05047b938de2ec6b79cded_18,auto_home,开车技术问题，mg3没那么不堪，只是一辆几万块的小车，做工用料算厚道了。摸透amt脾性一样好开，觉得顿挫严重是因为你油门力度不合适，再说amt你也可以随手手动加减档，其实很方便。油耗也不算高，我目前21000公里不到，平均时速33，平均油耗7.1，跑长途国道或者高速也就差不多0.4元/公里。,,
5770beda7b6065767d99749bd034cfbd_108,auto_home,对的，声音还比较响，当时还去4S店索赔过双簧的压盘，开始几天还比较紧凑，后来一样照旧有响声，无解，动力也不够，尤其开空调后，对动力影响比较大，空调效果还不算好，跟大众的空调不好比，我现在一辆高尔夫7 1.6的同样开空调，效果又好，对动力影响也不大，但是350 作为我的第一辆车还是有感情的,,
4e4f8800ee296304e858f9d28b86d785_11,auto_home,15 手豪款1.5。 现在一万七公里 油耗5.9 乡镇跑。减震隔音差点。但是我在想，遇到烂路你把车当拖拉机开，再牛逼的也会响，动力1.5只能说够用，日常代步够用了。到处的人和车，满路的测速，你要飞？鱼和熊掌的道理。。但也不至于被说的那么难堪。其他的各方面其实都挺均匀的，也说不出什么明显的缺点。毕竟众口难调。。,,
24533,auto_home,国产车保值率是硬伤。和合资车比配置是外行的做法，合资车的品牌附加值高。不过我就奇怪了名爵和荣威不是一家的吗！在泰国有名爵卖为什么没有荣威卖！,,
283f0f37da2afb89a77e11c201b7b5c7_8,auto_home,X1.x2都可以连接车机，x1可以直接接在阅读灯那里，x2要接在保险盒里(左侧A柱下方的盒子),,
bc0c7b0f6c653f8eac85d4b0c41e61b0,auto_home,RX5两驱自动，油耗怎么样？要最真实的,,
7fefbfb165d7b5e9b9648543a2132672_3,auto_home,变速箱怠速滑行，路面不平会有咔嚓咔嚓的噪音,,
312f495a4b252f561048843ccc3ba4cc_101,auto_home,恭喜啊，H6现在越做越好了，希望早日走向世界,,
79cd2732f83ef2ff1ed63791411902e1_38,auto_home,今天又再次确认了下 400叫打荣威市场部的电话说这个是促销车型 市场部的说 没自动大灯 自动雨刷 与防炫目后视与加热 但空调还是自动的但没分区和空气过滤 然后轮子还是一样17的莲花,,
7af1fc45316fa89fedb13c887c3ac129,auto_home,   最能吸引我就这个屏据说马云投资搞互联网系统感觉逼格就够我老婆都喜欢他可以语音开天窗开空调还可以语音导航可以说朋友车都没有功能见到朋友都有聊有面子车 光线有点暗刚出来就忍住排张屁股屁股耐看唯遗憾就刹车灯led 后排空间还算适中吧平时接孩子会觉拥挤如果3人话就有点拥挤喜欢他靠背3级调节坐垫衬托坐舒服 中控台软性包裹比较看去确有档次呵呵4s店送电动座套颜色艳啊 把任性5带回家兴极以后你就我们情人哈哈 到售后装护板售后哥客气,,
739ad00b4dcf9b1e7d4200a4fa2d6a5f_143,auto_home,博越的是玉如意,,
7194b6bdbecfa5c75c1d099fc7326e40_72,auto_home,这款车真是太时尚了，非常喜欢。,,
191d0191535083567e69b58c197899ff_7,auto_home,我看中了GL的1.3T自动档尊贵型，可是看到论坛里那么多车主抱怨双离合变速箱异响、顿挫。哎，纠结。,,
b3379b2d1ee4117cb4faba6b0e957260_9,auto_home,配置高大上！,,
4cd3e9d411eda3bd818828c08328bb9c_42,auto_home,喜欢这款车 赞赞,,
18489,auto_home,首付百分之30就得加装GPS要3500元 上40就不用了 两年免息得交3000手续费 盗抢险应该自己买保险也要的吧,,
1c77bdd80a3a20a57e88ce0f1db6b680_184,auto_home,博越是最适合的家庭用车！每次出行有家人和朋友相伴，加上一辆美景那真是美不胜收！,,
faa591b02662e90ebece8bdeaf366f80_4,auto_home,国产车现在的做工和质量真的是越来越好了,,
ee5943459dcb1eb314016315d472a7a0_4,auto_home,200元油泡不到400就是垃圾,,
d4645db68ce47f208f9a8052f72b3e10_1,auto_home,看的出楼主是一位博越的真实车主呀,,
2c154a001c7002c780091ffbecdadd60_8,auto_home,有了博越，随便折腾幻影回放「带着博越和车友会一起搞事情」,,
1cb475b8c7fba8071ffc408e895237bb_96,auto_home,车不可能没有毛病的！但我还没有遇见毛病！我开着感觉很好，性价比很高，配置很高！,,
15718357b890e182073bab8de0282245,auto_home,人生的第一辆车就是哈弗H6！很多朋友说什么问题很多。。。国产不好。。。劳资就是喜欢！买自己的车，让别人说去吧！喜欢是没有理由的！！！ 说起这个定车，说实话各种嫌弃四儿子店，嫌弃销售顾问！不过一切看在一个月到车的份上，都原谅了！只想顺顺利利的上牌，下周三提车！ 喜悦急于分享！等待是痛苦的，得到是幸福的！没有痛苦的等待，就没有幸福的瞬间，更没有拥有的珍惜！！！ 我爱哈弗H6！！！666～,,
30387ce033d80422d7c883f10e622d98_36,auto_home,操控很精准，驾驶起来也很给力,,
72cb9cf5f8c1018479acba364ca36652,auto_home,家乡吉林市，最近遭遇大洪水，这几天也是，总往家跑，道上都是泥，车子不太干净，哈哈哈。大家别介意。 这个晶石蓝，全国应该量不大，我看坛子里，大家以白色、金色为主，红的不多，蓝的更不多，灰色最少。我是一个挺有个性滴人，所以，就不和大家一起凑热闹了，白色、金色，我就不选了。来个晶石蓝。当时订车提车，也是挺轰动，所有人都不理解，我为啥选蓝色。哈哈。个人喜好被。 车子开了5000公里了，这5000公里，我说说我的使用感受，给大家一个参考。 先说我喜欢的地方： 1. 车子挺长，4725，没记错的话，差20厘米，就可以和博瑞差不多长了。所以，GL的车长绝对有面。 2. 造型，我觉得非常像前几年发布的CONCEPT概念车，GL在此基础上，没那么厚实，变得苗条了一些。 3. 车长自然轴距就长，2700，很给力了，可以去玩专车或者顺风车了。后排空间全靠轴距。 4. 日间行车灯，大灯造型，后屁股设计，整车线条，都是嘎嘎地，很漂亮。 5. 底盘还不错，我回老家有一部分是村道，还是挺给力的，后面虽然不是独立悬挂，但是效果还是不错的。 6. 车子里没有异味，比同事的一些合资车要给力很多。他们放了1年，也有味，尤其夏天。 7. 车子打火后，怠速，静音效果嘎嘎的。没有震动，没有哼哼响，几乎听不到，你把收音机音乐都关了，就听。这点导致的车子开起来之后，驾驶舱内的噪音也不大，风噪也不大，加上车子减震不错，所以，跑起来之后，静音效果很好。我很满意。这个级别的车，这个价位，太不容易了。 8. 手动档位舒服，右手放在手扶箱上，档位清晰，挂挡舒适。 9. 1.8自吸的动力不错。维护保养也便宜。有劲儿，挺冲的。给油就走啦。 10. 后备箱空间挺好，挺大。装啥都行。 11. 座椅舒适，内部色调也不错。驾驶台色调吉利统一风格了，可以接受，不浮夸也不死板。质感不错。 12. 油耗挺低的，跑省道4毛多，进市区5毛多，这个价位，这个长度，挺难的。 13. 无钥匙进入，一键启动。真心方便。真心有范儿。哈哈哈。 说完喜欢的，也有不喜欢的地方： 1. 后备箱虽然大，但低边做高了，有些东西，还真整不进去。 2. 后尾灯设计有点死板，不好看，和前面的大灯不协调。没有现代感。 3. 如果这车带内个说话语音控制功能，加钱，我也整一个。可惜连选项都没有。 4. 前大灯可以加个像英朗内样的LED导光带么，加钱也行。就是好看。厂家抓不住消费者心理呢，差评。 其实，帝豪GL，可以用一个传统的词汇来总结：性价比高。很高，非常高。用一个东北通俗词语来总结就是：嘎嘎合适。8万多，买这样的车，你说合适不？ 做的越来越好了，车子自然有人买，做的越来越差，当然买不动了。在我本地，地上跑的白色、金色GL越来越多了，就是没有第二个蓝色的，哈哈哈。我还是特立独型的。就要这种效果。 其实，我的车很漂亮的，低调奢华。只不过是这几天，造完犊子了。 跑完了，加个油 这车还是很帅气的 车子很长吗 车挺长，查了一下，4725，我去 这个颜色有没有争议 灯不错 大屁股，尾灯应该重新设计设计 尾部排气，假的。 大灯造型不错，还可以再加LED亮条，哈哈哈。 大轱辘真不错，轮毂样子也好看。 这个角度，想不想奥迪。 后备箱，乱乱的。哈哈哈。很深，挺大。 这个标，现在挺火的呢。 开车出去溜达 转向，后视镜有灯提示，不错 倒车影像很清晰 后排空间很大的。 看看这后排空间。你说大不大。 车子的铰链，真心不错。大众风范。 音箱效果还不错。 一个USB，后排充电啥的，给力。 后座顶灯，都是白色LED的，灯光柔和不刺眼。 设计不错，感觉很棒 车子埋汰，这不是主要的，主要的是油门踏板，看到没。像不像赛车。 USB听歌，还可以装点其他物品。 手刹，被架。12V电源。 副驾驶手套箱，带灯。阻尼很好的。 吉利的设计，现在好像都是雷同了呢。 跑够5000了，哈哈哈。 刚买的空气净化器。用上了。 感谢各位亲看完了，新买个空净，因为有孩子。没买高配，就得自己配了。哈哈哈。 希望大家多多捧场，有问题大家一起探讨。首保过后，啥事儿没有。,,
25181,auto_home,不错不错，请问不改灯，原车的远光照的有点近，怎么调选,,
1d9fbad431db29ced20754ec9297fe37_49,auto_home,1.8手精 买车用来家用的 每款车都有人吐槽 自己喜欢就好 质量方便暂时没出现什么问题,,
33a89a116f2de46175b5599af5e70b0f_15,auto_home,我其实就是个小白，单纯的觉得这个车好看，口碑也还不错，本来是想买传祺的，都说不好,,
7123,auto_home,、、、、、、肯定是rx5,,
a938441380a42dbebfcdfdc69cb15230_3,auto_home,昨天去4S看到两台换摆臂，一台和我一样发动机大四缸漏油打胶，症状是显示排放故障,,
1d6d8cd03ffbe7f841910ccb53908c5e_15,auto_home,我的1.5自豪，感觉制冷没达到我的预期，总感觉不够凉,,
3a04393af7607e3b3681205ddb4841b7,auto_home,家里那辆车用的太久了毛病不断，就想换辆车。这次买车就想着买辆省油的，起初没往混动车型上想过，但朋友介绍我去看荣威车之后，直接被荣威ei6那帅气的造型吸引，后来具体了解了下配置，得，就它了。本来4s店销售给我介绍荣威i6，我对这车型也比较满意，尤其是在看到它的内饰设计，两个字形容豪华，不过在介绍荣威i6期间，我出了一次乌龙事件，就是把荣威ei6错认为成i6，要说这两车很相似，如果不仔细看还真以为是同一辆车，好在销售有给介绍，看价格在补贴之后售价为16.58-18.68万，这样的价格我是接受，毕竟是混动的，再看它的续航里程705km，当然这是在混动模式下，纯电模式下53公里，这样的车型，我觉得挺值得考虑，尤其是车子牌照问题，我听说应该是绿牌免费的，你们知道这情况不？,,
9746d870aee2efe98358c4cf9849a660_11,auto_home,听发动机怠速声音大小、起步是否顺畅、加油是否及时、动力是否充沛、刹车是否灵敏有效刹得住！！！ 是否跑方向、减震是否舒适、方向盘是否稳定轻盈余量大小、车是否具有较好的整体性———— 新车在这些机械性能方面不应该有瑕疵————————这些方面如果没有问题就是好车。,,
1513b5659c2b6c77b64cff310ce6fb52_16,auto_home,博越山寨底盘跟宋一样的。。。沃尔沃你妹,,
2f30935257ca785375c27d332263d9e8_66,auto_home,自联型，4000千公里，变速箱声音特别大，在车内升档完全能听到，冷车启动，刹车异响，空调抖动，舒适性差！,,
52d884c955b6fd80ae3ef6f05235db5f_18,auto_home,漂亮就对了，我爱博越,,
7edd08f4c8fd64c4f977e7f670ef3b3a_139,auto_home,真的很不错呀，特别推荐呢,,
42102f24def3937d173f6560fc2fb8d7_257,auto_home,恭喜楼主提到爱车,,
9e089aef06f90d9bafad56c8e36ee2f0,auto_home,      本人才之前交过次作业因为时间匆忙写没能加精这次认真点希望版主射个~~~~~~~~       提车篇因为有孩子所以准备入手辆10W内路家用车带步那么就开始艰苦选车生涯看车但这个价格后来跟老婆商量还买国产车吧也算支持国产主要C50FSV350之所以选350原因其实简单就跟老婆同时看中（理由就说）因为车老婆也要开所以买自动听说年底提车难果断在10月中旬交定金把车定白外黑内迅达裸车79700+2000导航+8000税+5800保险+3000贷款押金首付67000（被强制装个导航体机2000块我说在外面装他们说自己装就给3包我去）10月30号SSSS通知提车早兴奋 跟老婆就去把车开回来当天牌保险（有朋友说怎么拿个临牌先跑闯红灯都没关系）我觉还安全第吧万出个什么事怎么办       用车篇1外观时尚家都知道适合咱们80.90朋友喜欢太夸张所以什么都没改                        2 2650轴距空间自然没话说朋友坐我后排都说舒服后背箱也.                        3悬挂硬颠簸路段舒服                        4油耗自动要7毛原因来自于4AT变速箱1.28吨车重205/R16脚（这里要说亲戚家买辆福瑞迪手动油耗5毛5老说我油耗后来我看电脑他车重1.18吨1.6 5MT195/R15脚我笑）                       5动力弱1.5车想找激情那可能但那也要看跟谁比你总能跟人家排辆比吧普通模式真稳定2000转换档但切换到S模式就样3500换档发动机声音有种说出感觉能有点点推背感关于OD键使用我觉70码以内没什么太明显感觉80码以后超车用话确实错速度快就能到100以总来说还可以反正我开基本见车能超都超红灯只要排在前面都S模式过去哈哈                      6关于论坛里出现问题目前还没发现就脚刹会  吱~~~~响保养时候SSSS说自动都这样我去没办法先开吧                      7作业都差被我儿子把电脑给我关照片从传这作业容易吗版主可怜也射吧       保养篇电脑开起来还文字都在接写只照片真要从头开始唉~~~~~儿子才20个月没办法哦 昨天车子快到3000拿保养手册行驶证就去SSSS免费保养送普通机油120块我加155换合成机油管有没有区别反正心里过点45分钟后搞定这里要赞美永发荣威4S休息区服务姐热情（哈哈）知道心里感觉保养后发动机声音真听打火后车内安静       废话也说堆面图吧（车子认证过所以人证神器忘拍）家给个面子顶（过年顶发财啊）版主射射                                    惯例来个鹏展翅（车牌就挡看到打个招呼） 底盘这样搞我喜欢 外型我最喜欢 时尚前脸造型 犀利灯 性感屁股 图片传有点乱家看辛苦 现在油价真涨快啊 汽怎么搞底盘就能再弄看点吗 205/R16脚开起来稳 轮胎玛及撕耐磨噪音（但能接受） 汽自主品牌（支持国产） X宝淘40块钱手感 知觉3000也保养过 SSSS说这个就这样按去只能轻轻贴在面 提车回来那天灯会开以为路光回来后来才知道往前拨（笑死 ） 后备箱按扭也找久（我怎么那么笨） 油箱盖引擎盖开关 这个盒子只能放4S那么手机（他们商量哈哈） 自动刹车板 也某宝淘几块 后视镜视线赞个 点烟器烟灰岗对我没用（抽烟青年） 尾灯设计也错 超车键OD80码后使用效果明显 门储物盒班够用 后排我比较满意腿部空间错 壁虎（避祸） 运动模式经济模式雪模式切换 因为真皮坐椅所以买个坐垫400块还算可以 加个发动机护板 竹碳包看别人车里都褂6.7个我就买对 眼镜盒 中控全景（简洁） 中空简单容易手导航在4S装般 空调出风口 雨刷怎么给力感觉太 1.5 应付交警叔叔 腿部空间确实错 听说加个弹簧就能自动弹起知道怎么装（求手赐教） 引擎盖有隔音棉还算厚道 仪表盘已电子为主 图片乱知道怎么搞希望家谅解 中间按扭按去后开车门时候灯就亮开始直知道晚 车时候都看见里面 旋扭方便知道配这样马给他换 脚 350S 自动配 后背箱够用 后侧 今天拍照时候加早出去时候发现没水（用快啊新车里水没满） SSSS送脚垫先用吧 后面烟灰盒 时尚雾灯设计（家给点面子顶谢谢）      ,,
33e3a4c290eaed11d73a8a56775fd4de_7,auto_home,你的也不错,,
6c54885f07a32910ac5edfe96a0d6d8a_13,auto_home,你纠结什么？现在都什么年代了？都说双离合不好，大众神车不是很多的双离合吗？销量不是照样居高不下？,,
604190d3df0c0938072208e7a4b71433_15,auto_home,手豪10.7万一下 裸车94000保险店里买5000多一点 剩下自己弄,,
1d71769a04cab0fb0448ce5780b78ece_18,auto_home,开了内循环，都会吹很长时间不冷的风，就是制冷效果不好啊！！希望厂家能重视！,,
2418bb3ff3a68c470584e7b2d615d74c,auto_home,废话不多说，删帖就继续发，不做车黑。说实话，我是看好上汽的实力的，选择MG的车主有谁不是安慰自己她是上汽出来的，应该不会太差，不然谁会去买个已经被市场边缘化的品牌？你说你是纯粹的喜爱，我信你的纯粹。ZS车主有观察车内驾驶室A柱和副驾驶那边的覆盖件松紧不一样吗？我在一期长期测评上就有了解到这种情况，今天发现居然我的也是，长久下去担心会有异响。说车动力够用的，那真是够用，别想再有多大劲往前面窜。空调问题，很多人都在说空调制冷不到位，就风呼呼的响，不怎么凉。我很负责任的告诉你，这是真的！我的空调算是还能接受的水平。空调制冷一般般，但是我车下面的冷凝水哗哗的在滴，我觉得真是个讽刺说说避震也就是悬挂？我不懂。过大沟坎有点硬，非独立悬挂弊端，但是你能调软一点？还是怕软了侧倾撑不住？很多人估计说也就这个价，还讲究那么多，我知道车能开能跑就OK，但是有些事情不是钱的事，是你一想起来就觉得跟屎一样恶心。油耗的话，现在不敢乱说，首保之后总结一些问题再来发帖，说到发帖子，论坛水太深，水军太多，建议关注这个车的人，多对比，多试驾，别整天泡论坛，你不在乎4AT，不在乎硬悬挂，就是差辆车，就想要个大天窗，还有钱，那你当我没说。车是个好车，可能我对她的爱有些苛刻,,
c6b048b9739e9ad258a05a12e1f4d7d0,auto_home,苦苦等了八个年头，自从拿驾照那天起一直羡慕SUV，可以手头紧买不起养不起呀！终于等来了我的黑神6，心情是多么愉快的啊.....       之所以会选择新神6，最早是因为对SUV的渴望，虽然不一定得去征服大自然穿越沙漠。但是以前开着自己的大吉利帝豪EC7的时候总感觉不得劲。决定换车的念头总是犹豫不决，自从520全新HAVAL6宣布上市的哪天起，自然把眼光投向了它。首先看它的外观，算是比较典型的SUV了，大且不说，整体硬朗的线条，镀铬格栅、电子档杆、全景天窗、大脚、时尚的中控造型和疝气车灯等这些细节，都显得很硬派+柔和。       话说回头，喜欢就勇敢去追。于是，首先把现有的小7放手才是，总不能一脚踏两船的嘛!立马在汽车之家发布二手车转让信息的同时，再从近到远挨家打听神6四儿子是否有我目标的现车，得到的信息不是我要的配置就是订车，订车时间都是两个月以上，哎....新款上市-理解！6月28日，天有不测之风云，接到两个突然的电话：1 同意按我的价格（3.88W净收）接受小七，随时过户；2 省外四儿子电销的来电，有你想要的神6。于是叮嘱她给我留着，说家里有点事过两天就过去提，其实在借时间办理车子转让事宜。              6月29日，筹钱、订票，踏上茂名西--玉林之旅，到达玉林已是晚上10点多了，下了火车找点东西填填肚子，然后找了一间普普通通的旅馆住上。6月30日，即第二天上午坐了15元顺丰拼车到达目的地。期间在看车、验车、午饭、讨价还价、刷卡办手续、交车仪式等等....这拖到下午五点左右才驾着神6离开四儿子。这时候想突然到两个很重要的问题，一是续行公里为0，必须尽快找加油站，二是无临时牌、无保险走什么路安全？决定选择崎岖的省道行驶。广东加油卡在广西也管用，加了30升92#汽油（可笑的是怎么就找不到油箱盖开关在哪里，幸好碰到一个该四儿子工作人员也开车过来加油）。       在路上，令没开过SUV、电子自动挡的我增长了不少知识，尤其是一路上有着大风大雨的陪伴，放心，老司机淡定多了！两百多公里足足花了四个多小时，值。回到家看看行车电脑，平均油耗每百公里为6.6，赞成网友所说在均耗上加20%。用车两天加油灯亮时我的这30升92#汽油行驶了刚好400公里；再次加油40升92#汽油，跑了500公里左右加油灯又亮了，比起过去的小七胃口大了（早有预料了），小七一直以来30升油跑500公里绝对不是问题。              7月10日，买保险（交强险950，车船税210，车损险XX，50万三者，不计免赔）共4000元、买购置税1.153W、上牌费（铁牌/车照采集/邮寄）190元。,,
